Date,Expéditeur,Statut,Bordereau,Type,Nom,Prénom,Adresse,"Code Postal",Ville
"2012-08-21 23:00:00","tmp_toto company","en attente",13119,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-08-21 23:00:00","tmp_toto company","en attente",13619,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-08-16 23:00:00","tmp_toto company","en attente",10120,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-08-16 23:00:00","tmp_toto company","en attente",10620,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-08-16 23:00:00","tmp_toto company","en attente",11118,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-08-16 23:00:00","tmp_toto company","en attente",11618,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-08-16 23:00:00","tmp_toto company","en attente",12117,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-08-16 23:00:00","tmp_toto company","en attente",12619,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-08-16 23:00:00","tmp_toto company","en attente",13118,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-08-16 23:00:00","tmp_toto company","en attente",13618,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-08-11 23:00:00","tmp_toto company","en attente",10115,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-08-11 23:00:00","tmp_toto company","en attente",10617,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-08-11 23:00:00","tmp_toto company","en attente",11117,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-08-11 23:00:00","tmp_toto company","en attente",11617,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-08-11 23:00:00","tmp_toto company","en attente",12119,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-08-11 23:00:00","tmp_toto company","en attente",12618,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-08-11 23:00:00","tmp_toto company","en attente",13117,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-08-11 23:00:00","tmp_toto company","en attente",13617,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-08-06 23:00:00","tmp_toto company","en attente",10117,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-08-06 23:00:00","tmp_toto company","en attente",10616,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-08-06 23:00:00","tmp_toto company","en attente",11116,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-08-06 23:00:00","tmp_toto company","en attente",11615,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-08-06 23:00:00","tmp_toto company","en attente",12116,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-08-06 23:00:00","tmp_toto company","en attente",12616,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-08-06 23:00:00","tmp_toto company","en attente",13116,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-08-06 23:00:00","tmp_toto company","en attente",13616,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-08-01 23:00:00","tmp_toto company","en attente",10116,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-08-01 23:00:00","tmp_toto company","en attente",10615,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-08-01 23:00:00","tmp_toto company","en attente",11115,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-08-01 23:00:00","tmp_toto company","en attente",11616,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-08-01 23:00:00","tmp_toto company","en attente",12114,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-08-01 23:00:00","tmp_toto company","en attente",12612,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-08-01 23:00:00","tmp_toto company","en attente",13112,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-08-01 23:00:00","tmp_toto company","en attente",13615,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-07-27 23:00:00","tmp_toto company","en attente",10112,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-07-27 23:00:00","tmp_toto company","en attente",10614,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-07-27 23:00:00","tmp_toto company","en attente",11114,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-07-27 23:00:00","tmp_toto company","en attente",11614,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-07-27 23:00:00","tmp_toto company","en attente",12115,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-07-27 23:00:00","tmp_toto company","en attente",12614,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-07-27 23:00:00","tmp_toto company","en attente",13113,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-07-27 23:00:00","tmp_toto company","en attente",13614,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-07-22 23:00:00","tmp_toto company","en attente",10111,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-07-22 23:00:00","tmp_toto company","en attente",10611,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-07-22 23:00:00","tmp_toto company","en attente",11113,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-07-22 23:00:00","tmp_toto company","en attente",11612,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-07-22 23:00:00","tmp_toto company","en attente",12113,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-07-22 23:00:00","tmp_toto company","en attente",12613,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-07-22 23:00:00","tmp_toto company","en attente",13114,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-07-22 23:00:00","tmp_toto company","en attente",13613,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-07-17 23:00:00","tmp_toto company","en attente",10114,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-07-17 23:00:00","tmp_toto company","en attente",10612,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-07-17 23:00:00","tmp_toto company","en attente",11112,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-07-17 23:00:00","tmp_toto company","en attente",11613,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-07-17 23:00:00","tmp_toto company","en attente",12112,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-07-17 23:00:00","tmp_toto company","en attente",12615,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-07-17 23:00:00","tmp_toto company","en attente",13115,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-07-17 23:00:00","tmp_toto company","en attente",13612,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-07-12 23:00:00","tmp_toto company","en attente",10113,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-07-12 23:00:00","tmp_toto company","en attente",10613,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-07-12 23:00:00","tmp_toto company","en attente",11110,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-07-12 23:00:00","tmp_toto company","en attente",11611,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-07-12 23:00:00","tmp_toto company","en attente",12111,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-07-12 23:00:00","tmp_toto company","en attente",12611,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-07-12 23:00:00","tmp_toto company","en attente",13111,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-07-12 23:00:00","tmp_toto company","en attente",13610,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-07-07 23:00:00","tmp_toto company","en attente",10110,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-07-07 23:00:00","tmp_toto company","en attente",10610,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-07-07 23:00:00","tmp_toto company","en attente",11109,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-07-07 23:00:00","tmp_toto company","en attente",11610,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-07-07 23:00:00","tmp_toto company","en attente",12108,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-07-07 23:00:00","tmp_toto company","en attente",12609,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-07-07 23:00:00","tmp_toto company","en attente",13110,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-07-07 23:00:00","tmp_toto company","en attente",13609,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-07-02 23:00:00","tmp_toto company","en attente",10109,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-07-02 23:00:00","tmp_toto company","en attente",10609,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-07-02 23:00:00","tmp_toto company","en attente",11111,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-07-02 23:00:00","tmp_toto company","en attente",11609,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-07-02 23:00:00","tmp_toto company","en attente",12110,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-07-02 23:00:00","tmp_toto company","en attente",12610,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-07-02 23:00:00","tmp_toto company","pris en charge",13109,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-07-02 23:00:00","tmp_toto company","en attente",13608,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-06-27 23:00:00","tmp_toto company","en attente",10108,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-06-27 23:00:00","tmp_toto company","en attente",10608,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-06-27 23:00:00","tmp_toto company","en attente",11108,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-06-27 23:00:00","tmp_toto company","en attente",11606,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-06-27 23:00:00","tmp_toto company","en attente",12109,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-06-27 23:00:00","tmp_toto company","en attente",12607,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-06-27 23:00:00","tmp_toto company","en attente",13108,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-06-27 23:00:00","tmp_toto company","en attente",13611,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-06-22 23:00:00","tmp_toto company","en attente",10105,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-06-22 23:00:00","tmp_toto company","en attente",10607,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-06-22 23:00:00","tmp_toto company","en attente",11107,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-06-22 23:00:00","tmp_toto company","en attente",11608,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-06-22 23:00:00","tmp_toto company","en attente",12107,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-06-22 23:00:00","tmp_toto company","en attente",12608,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-06-22 23:00:00","tmp_toto company","en attente",13107,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-06-22 23:00:00","tmp_toto company","en attente",13607,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-06-17 23:00:00","tmp_toto company","en attente",10106,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-06-17 23:00:00","tmp_toto company","en attente",10606,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-06-17 23:00:00","tmp_toto company","en attente",11106,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-06-17 23:00:00","tmp_toto company","en attente",11605,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-06-17 23:00:00","tmp_toto company","en attente",12106,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-06-17 23:00:00","tmp_toto company","en attente",12606,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-06-17 23:00:00","tmp_toto company","en attente",13106,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-06-17 23:00:00","tmp_toto company",avisé,13605,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-06-12 23:00:00","tmp_toto company","en attente",10107,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-06-12 23:00:00","tmp_toto company","en attente",10605,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-06-12 23:00:00","tmp_toto company","en attente",11105,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-06-12 23:00:00","tmp_toto company","en attente",11607,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-06-12 23:00:00","tmp_toto company","en attente",12105,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-06-12 23:00:00","tmp_toto company","en attente",12602,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-06-12 23:00:00","tmp_toto company","en attente",13103,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-06-12 23:00:00","tmp_toto company","en attente",13606,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-06-07 23:00:00","tmp_toto company","en attente",10104,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-06-07 23:00:00","tmp_toto company","en attente",10604,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-06-07 23:00:00","tmp_toto company","en attente",11104,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-06-07 23:00:00","tmp_toto company","en attente",11604,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-06-07 23:00:00","tmp_toto company","en attente",12104,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-06-07 23:00:00","tmp_toto company","en attente",12604,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-06-07 23:00:00","tmp_toto company","en attente",13104,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-06-07 23:00:00","tmp_toto company","en attente",13604,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-06-02 23:00:00","tmp_toto company","en attente",10103,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-06-02 23:00:00","tmp_toto company","en attente",10603,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-06-02 23:00:00","tmp_toto company","en attente",11103,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-06-02 23:00:00","tmp_toto company","en attente",11603,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-06-02 23:00:00","tmp_toto company","en attente",12103,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-06-02 23:00:00","tmp_toto company","en attente",12605,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-06-02 23:00:00","tmp_toto company","en attente",13105,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-06-02 23:00:00","tmp_toto company","en attente",13603,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-05-28 23:00:00","tmp_toto company","en attente",10102,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-05-28 23:00:00","tmp_toto company","en attente",10602,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-05-28 23:00:00","tmp_toto company","en attente",11102,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-05-28 23:00:00","tmp_toto company","en attente",11602,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-05-28 23:00:00","tmp_toto company","en attente",12102,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-05-28 23:00:00","tmp_toto company","en attente",12603,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-05-28 23:00:00","tmp_toto company","en attente",13102,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-05-28 23:00:00","tmp_toto company","en attente",13602,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-05-23 23:00:00","tmp_toto company","en attente",10100,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-05-23 23:00:00","tmp_toto company","en attente",10601,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-05-23 23:00:00","tmp_toto company","en attente",11101,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-05-23 23:00:00","tmp_toto company","en attente",11601,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-05-23 23:00:00","tmp_toto company","en attente",12101,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-05-23 23:00:00","tmp_toto company","en attente",12601,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-05-23 23:00:00","tmp_toto company","en attente",13099,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-05-23 23:00:00","tmp_toto company","en attente",13601,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-05-18 23:00:00","tmp_toto company","en attente",10101,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-05-18 23:00:00","tmp_toto company","en attente",10599,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-05-18 23:00:00","tmp_toto company","en attente",11100,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-05-18 23:00:00","tmp_toto company","en attente",11600,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-05-18 23:00:00","tmp_toto company","pris en charge",12100,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-05-18 23:00:00","tmp_toto company","en attente",12599,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-05-18 23:00:00","tmp_toto company","en attente",13100,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-05-18 23:00:00","tmp_toto company","en attente",13600,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-05-13 23:00:00","tmp_toto company","en attente",10099,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-05-13 23:00:00","tmp_toto company","en attente",10598,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-05-13 23:00:00","tmp_toto company","en attente",11098,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-05-13 23:00:00","tmp_toto company","en attente",11599,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-05-13 23:00:00","tmp_toto company","en attente",12099,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-05-13 23:00:00","tmp_toto company","en attente",12598,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-05-13 23:00:00","tmp_toto company","en attente",13101,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-05-13 23:00:00","tmp_toto company","en attente",13597,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-05-08 23:00:00","tmp_toto company","en attente",10098,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-05-08 23:00:00","tmp_toto company","en attente",10600,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-05-08 23:00:00","tmp_toto company","en attente",11099,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-05-08 23:00:00","tmp_toto company","en attente",11598,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-05-08 23:00:00","tmp_toto company","en attente",12098,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-05-08 23:00:00","tmp_toto company","en attente",12597,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-05-08 23:00:00","tmp_toto company","en attente",13098,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-05-08 23:00:00","tmp_toto company","en attente",13599,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-05-05 23:00:00","tmp_toto company","en attente",12600,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-05-03 23:00:00","tmp_toto company","en attente",10097,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-05-03 23:00:00","tmp_toto company","en attente",10597,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-05-03 23:00:00","tmp_toto company","en attente",11097,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-05-03 23:00:00","tmp_toto company","en attente",11597,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-05-03 23:00:00","tmp_toto company","en attente",12097,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-05-03 23:00:00","tmp_toto company","mis en instance",13097,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-05-03 23:00:00","tmp_toto company","en attente",13598,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-04-28 23:00:00","tmp_toto company","en attente",10096,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-04-28 23:00:00","tmp_toto company","en attente",10596,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-04-28 23:00:00","tmp_toto company","en attente",11096,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-04-28 23:00:00","tmp_toto company","en attente",11596,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-04-28 23:00:00","tmp_toto company","en attente",12096,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-04-28 23:00:00","tmp_toto company","en attente",12596,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-04-28 23:00:00","tmp_toto company","en attente",13095,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-04-28 23:00:00","tmp_toto company","en attente",13596,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-04-23 23:00:00","tmp_toto company","en attente",10095,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-04-23 23:00:00","tmp_toto company","en attente",10595,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-04-23 23:00:00","tmp_toto company","en attente",11095,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-04-23 23:00:00","tmp_toto company","en attente",11594,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-04-23 23:00:00","tmp_toto company","en attente",12094,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-04-23 23:00:00","tmp_toto company","en attente",12593,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-04-23 23:00:00","tmp_toto company","pris en charge",13096,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-04-23 23:00:00","tmp_toto company","en attente",13594,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-04-18 23:00:00","tmp_toto company","en attente",10094,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-04-18 23:00:00","tmp_toto company","en attente",10593,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-04-18 23:00:00","tmp_toto company","en attente",11094,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-04-18 23:00:00","tmp_toto company","en attente",11595,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-04-18 23:00:00","tmp_toto company","en attente",12095,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-04-18 23:00:00","tmp_toto company","en attente",12595,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-04-18 23:00:00","tmp_toto company","en attente",13094,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-04-18 23:00:00","tmp_toto company","en attente",13595,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2012-04-13 23:00:00","tmp_toto company","en attente",10093,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2012-04-13 23:00:00","tmp_toto company","en attente",10594,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2012-04-13 23:00:00","tmp_toto company","en attente",11093,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2012-04-13 23:00:00","tmp_toto company","en attente",11593,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2012-04-13 23:00:00","tmp_toto company","en attente",12093,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2012-04-13 23:00:00","tmp_toto company","en attente",12592,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2012-04-13 23:00:00","tmp_toto company","en attente",13093,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2012-04-13 23:00:00","tmp_toto company","en attente",13592,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
